run,variant,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
reentrancy_only,concat,mil_attention,42,contract,high_recall,target_recall,0.155,0.09848484848484848,0.9285714285714286,0.11688311688311688,0.5625,0.1935483870967742,0.3191489361702128,0.20626231210950247,0.6126373626373626,9,114,68,7,198,16,182,0.1076923076923077,0.1076923076923077,0.11688311688311688,0.167,0.167,0.155,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,42,contract,precision_focused,target_precision,0.167,0.11214953271028037,0.8571428571428571,0.1076923076923077,0.4375,0.1728395061728395,0.2713178294573644,0.20626231210950247,0.6126373626373626,7,124,58,9,198,16,182,0.1076923076923077,0.1076923076923077,0.11688311688311688,0.167,0.167,0.155,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,43,contract,max_f1,max_f1,0.901,0.42857142857142855,0.21428571428571427,0.3333333333333333,0.25,0.28571428571428575,0.2631578947368421,0.36623789933278983,0.7111950549450549,4,174,8,12,198,16,182,0.1375,0.1375,0.13414634146341464,0.597,0.597,0.5750000000000001,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,43,contract,high_recall,target_recall,0.5750000000000001,0.104,0.9285714285714286,0.13414634146341464,0.6875,0.22448979591836735,0.3767123287671233,0.36623789933278983,0.7111950549450549,11,111,71,5,198,16,182,0.1375,0.1375,0.13414634146341464,0.597,0.597,0.5750000000000001,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,43,contract,precision_focused,target_precision,0.5750000000000001,0.104,0.9285714285714286,0.13414634146341464,0.6875,0.22448979591836735,0.3767123287671233,0.36623789933278983,0.7111950549450549,11,111,71,5,198,16,182,0.1375,0.1375,0.13414634146341464,0.597,0.597,0.5750000000000001,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,44,contract,max_f1,max_f1,0.799,0.3,0.21428571428571427,0.36363636363636365,0.25,0.2962962962962963,0.26666666666666666,0.31408618268921445,0.7039835164835165,4,175,7,12,198,16,182,0.14705882352941177,0.14705882352941177,0.11458333333333333,0.47200000000000003,0.47200000000000003,0.403,0.8571428571428571,0.8571428571428571,1.0
reentrancy_only,concat,mil_attention,44,contract,high_recall,target_recall,0.403,0.1,1.0,0.11458333333333333,0.6875,0.1964285714285714,0.34375,0.31408618268921445,0.7039835164835165,11,97,85,5,198,16,182,0.14705882352941177,0.14705882352941177,0.11458333333333333,0.47200000000000003,0.47200000000000003,0.403,0.8571428571428571,0.8571428571428571,1.0
reentrancy_only,concat,mil_attention,44,contract,precision_focused,target_precision,0.403,0.1,1.0,0.11458333333333333,0.6875,0.1964285714285714,0.34375,0.31408618268921445,0.7039835164835165,11,97,85,5,198,16,182,0.14705882352941177,0.14705882352941177,0.11458333333333333,0.47200000000000003,0.47200000000000003,0.403,0.8571428571428571,0.8571428571428571,1.0
reentrancy_only,concat,mil_attention,45,contract,max_f1,max_f1,0.87,0.3,0.21428571428571427,0.3333333333333333,0.25,0.28571428571428575,0.2631578947368421,0.356118969643038,0.7173763736263735,4,174,8,12,198,16,182,0.18518518518518517,0.15384615384615385,0.14473684210526316,0.673,0.618,0.581,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,45,contract,high_recall,target_recall,0.581,0.10236220472440945,0.9285714285714286,0.14473684210526316,0.6875,0.23913043478260868,0.3928571428571429,0.356118969643038,0.7173763736263735,11,117,65,5,198,16,182,0.18518518518518517,0.15384615384615385,0.14473684210526316,0.673,0.618,0.581,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,45,contract,precision_focused,target_precision,0.706,0.13432835820895522,0.6428571428571429,0.18,0.5625,0.2727272727272727,0.39473684210526316,0.356118969643038,0.7173763736263735,9,141,41,7,198,16,182,0.18518518518518517,0.15384615384615385,0.14473684210526316,0.673,0.618,0.581,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,46,contract,max_f1,max_f1,0.792,0.25,0.21428571428571427,0.38461538461538464,0.3125,0.3448275862068966,0.3246753246753247,0.41577633695054045,0.7094780219780219,5,174,8,11,198,16,182,0.14864864864864866,0.14864864864864866,0.13095238095238096,0.374,0.374,0.315,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,46,contract,high_recall,target_recall,0.315,0.10743801652892562,0.9285714285714286,0.13095238095238096,0.6875,0.22,0.37162162162162166,0.41577633695054045,0.7094780219780219,11,109,73,5,198,16,182,0.14864864864864866,0.14864864864864866,0.13095238095238096,0.374,0.374,0.315,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,46,contract,precision_focused,target_precision,0.374,0.11538461538461539,0.8571428571428571,0.14864864864864866,0.6875,0.24444444444444446,0.3985507246376812,0.41577633695054045,0.7094780219780219,11,119,63,5,198,16,182,0.14864864864864866,0.14864864864864866,0.13095238095238096,0.374,0.374,0.315,0.8571428571428571,0.8571428571428571,0.9285714285714286
